"OBJECTID","POINT_X","POINT_Y"
496,496841.373,315706.9995
496,496842.165,315706.2965
496,496842.979,315706.341
496,496843.737,315707.168
496,496844.529,315706.465
496,496845.378,315706.55
496,496846.136,315707.377
496,496846.928,315706.674
496,496847.753,315706.736
496,496848.511,315707.563
496,496849.303,315706.86
496,496850.0465,315706.869
496,496850.8045,315707.696
496,496851.5965,315706.993
496,496856.5915,315707.383
496,496855.587,315720.252
496,496867.941,315721.1595
496,496867.762,315723.594
496,496877.624,315724.369
496,496877.8705,315721.013
496,496876.9235,315720.9435
496,496876.9655,315720.402
496,496877.8605,315720.0625
496,496878.581,315719.443
496,496878.9415,315718.6165
496,496879.1475,315717.8425
496,496878.8385,315716.758
496,496878.118,315715.8285
496,496877.346,315715.4675
496,496877.3375,315714.9165
496,496878.337,315714.966
496,496879.559,315699.192
496,496864.887,315698.0495
496,496864.8085,315699.0625
496,496861.942,315698.954
496,496862.03,315697.827
496,496813.1155,315694.018
496,496812.5295,315701.543
496,496814.05,315701.661
496,496813.86,315703.298
496,496813.291,315703.241
496,496812.776,315703.499
496,496812.2615,315703.8605
496,496811.901,315704.325
496,496811.6435,315704.945
496,496811.592,315705.616
496,496811.695,315706.2355
496,496812.0555,315706.7
496,496812.519,315707.1135
496,496813.085,315707.4745
496,496813.5485,315707.6295
496,496813.566,315709.802
496,496813.755,315712.053
496,496814.0715,315714.0565
496,496814.524,315716.033
496,496815.66,315715.585
496,496817.445,315715.757
496,496816.606,315726.883
497,496894.019,315678.086
497,496900.944,315678.622
497,496900.802,315683.231
497,496965.854,315688.324
497,496966.916,315674.89
497,496935.756,315672.419
497,496935.8545,315673.916
497,496933.126,315673.752
497,496933.027,315672.263
497,496902.2315,315669.821
497,496902.421,315667.422
497,496894.87,315666.862
497,496894.019,315678.086
498,496774.9185,315680.629
498,496785.6335,315681.558
498,496785.464,315683.313
498,496790.55,315683.804
498,496791.123,315677.866
498,496793.571,315678.078
498,496794.128,315672.429
498,496796.475,315672.67
498,496796.871,315666.982
498,496799.363,315667.198
498,496799.739,315667.033
498,496799.8935,315666.5685
498,496799.945,315666.0005
498,496799.6875,315665.536
498,496799.0695,315665.0715
498,496798.503,315664.865
498,496797.4215,315664.71
498,496790.825,315664.0755
498,496789.955,315664.452
498,496789.07,315666.306
498,496776.399,315665.2075
498,496774.9185,315680.629
499,496797.8615,315660.638
499,496798.002,315659.1785
499,496800.4185,315659.4115
499,496801.0525,315659.3905
499,496801.5115,315659.1605
499,496801.856,315658.7575
499,496802.1145,315658.297
499,496802.201,315657.894
499,496803.136,315647.498
499,496802.9475,315647.0425
499,496802.6025,315646.611
499,496802.2295,315646.323
499,496801.971,315646.1215
499,496801.77,315646.035
499,496799.3215,315645.775
499,496799.462,315644.316
499,496787.1265,315643.16
499,496779.054,315642.357
499,496777.4535,315658.679
499,496797.8615,315660.638
500,496781.474,315623.946
500,496811.715,315626.798
500,496812.267,315621.055
500,496812.0655,315621.044
500,496812.1775,315619.8795
500,496812.412,315619.902
500,496812.964,315614.159
500,496799.785,315612.867
500,496800.045,315610.246
500,496803.627,315609.151
500,496804.249,315602.525
500,496800.926,315600.738
500,496801.186,315598.117
500,496812.851,315599.174
500,496814.334,315583.657
500,496785.641,315580.947
500,496784.1425,315596.5365
500,496794.268,315597.454
500,496794.11,315600.0845
500,496790.528,315601.1795
500,496789.906,315607.8055
500,496793.229,315609.5925
500,496792.975,315612.151
500,496782.7365,315611.1665
500,496782.164,315617.125
500,496782.4705,315617.1545
500,496782.3595,315618.311
500,496782.019,315618.278
500,496781.474,315623.946
501,497083.2115,315703.065
501,497086.6455,315703.3985
501,497086.564,315704.5795
501,497089.2105,315704.8135
501,497089.3035,315703.6325
501,497095.61,315704.229
501,497095.4935,315705.4215
501,497098.163,315705.655
501,497098.268,315704.486
501,497104.5745,315705.0825
501,497104.458,315706.24
501,497107.151,315706.4735
501,497107.279,315705.3395
501,497113.5155,315705.9125
501,497113.411,315707.07
501,497116.12,315707.3035
501,497116.225,315706.158
501,497119.5835,315706.516
501,497119.792,315704.451
501,497123.231,315704.7785
501,497123.138,315705.9945
501,497125.645,315706.27
501,497125.759,315705.057
501,497132.1605,315705.62
501,497132.0555,315706.8125
501,497134.74,315707.058
501,497134.857,315705.8655
501,497140.662,315706.415
501,497140.569,315707.6075
501,497143.6345,315707.9
501,497143.46,315709.981
501,497142.8655,315709.9225
501,497142.527,315713.331
501,497141.338,315713.261
501,497141.105,315715.873
501,497142.271,315715.978
501,497141.9795,315719.2985
501,497142.576,315719.3385
501,497142.2965,315722.694
501,497151.0045,315723.5475
501,497151.5755,315717.6455
501,497152.1465,315717.692
501,497152.473,315714.0435
501,497151.867,315713.985
501,497152.4615,315707.342
501,497147.169,315706.8425
501,497147.8685,315699.3365
501,497146.551,315699.1845
501,497146.936,315694.987
501,497140.1015,315694.3815
501,497139.705,315698.6235
501,497137.5835,315698.45
501,497137.933,315694.206
501,497131.1605,315693.633
501,497130.7875,315697.854
501,497128.6425,315697.6665
501,497129.0155,315693.4345
501,497122.126,315692.8495
501,497121.7655,315697.908
501,497120.425,315697.8145
501,497120.3435,315698.9835
501,497118.9915,315698.855
501,497119.3665,315694.6245
501,497112.512,315694.005
501,497112.139,315698.249
501,497110.029,315698.0505
501,497110.402,315693.8295
501,497103.466,315693.1985
501,497103.0815,315697.4305
501,497101.088,315697.2555
501,497101.4725,315693.0465
501,497094.5485,315692.4145
501,497094.187,315696.6445
501,497092.0885,315696.4695
501,497092.4735,315692.2275
501,497085.6075,315691.625
501,497085.221,315695.628
501,497083.9305,315695.4965
501,497083.2115,315703.065
502,497087.296,315659.955
502,497090.631,315660.261
502,497090.523,315661.428
502,497093.246,315661.683
502,497093.354,315660.514
502,497099.609,315661.095
502,497099.499,315662.28
502,497102.215,315662.51
502,497102.323,315661.347
502,497108.553,315661.926
502,497108.446,315663.084
502,497111.164,315663.373
502,497111.275,315662.179
502,497114.7185,315662.528
502,497114.844,315660.587
502,497118.259,315660.896
502,497118.157,315662.021
502,497120.823,315662.255
502,497120.924,315661.137
502,497127.198,315661.706
502,497127.094,315662.851
502,497129.791,315663.098
502,497129.895,315661.95
502,497136.145,315662.516
502,497136.04,315663.679
502,497138.755,315663.916
502,497138.859,315662.761
502,497141.62,315663.011
502,497141.323,315666.289
502,497140.154,315666.183
502,497139.885,315668.905
502,497141.076,315669.013
502,497140.772,315672.373
502,497141.37,315672.427
502,497141.048,315675.727
502,497149.751,315676.443
502,497150.296,315670.73
502,497151.039,315670.8
502,497151.356,315667.222
502,497150.794,315667.172
502,497151.388,315660.495
502,497142.72,315659.634
502,497143.1665,315655.5855
502,497141.762,315655.368
502,497142.155,315651.126
502,497135.296,315650.491
502,497134.888,315654.731
502,497132.762,315654.519
502,497133.172,315650.279
502,497126.37,315649.641
502,497125.976,315653.883
502,497123.795,315653.682
502,497124.19,315649.44
502,497117.397,315648.803
502,497116.999,315653.044
502,497115.6975,315652.8815
502,497115.498,315654.918
502,497114.118,315654.789
502,497114.539,315650.549
502,497107.742,315649.874
502,497107.351,315654.116
502,497105.254,315653.938
502,497105.632,315649.695
502,497098.767,315649.057
502,497098.385,315653.3
502,497096.281,315653.117
502,497096.688,315648.876
502,497089.78,315648.152
502,497089.335,315652.389
502,497088.0425,315652.2735
502,497087.296,315659.955
503,497078.973,315749.668
503,497082.333,315749.999
503,497082.224,315751.227
503,497084.914,315751.485
503,497085.025,315750.239
503,497091.298,315750.797
503,497091.19,315752.011
503,497093.904,315752.271
503,497094.014,315751.039
503,497100.296,315751.599
503,497100.189,315752.804
503,497102.91,315753.041
503,497103.017,315751.841
503,497109.294,315752.4
503,497109.187,315753.605
503,497111.853,315753.836
503,497111.96,315752.638
503,497115.3655,315752.953
503,497115.563,315750.92
503,497118.927,315751.219
503,497118.818,315752.446
503,497121.541,315752.658
503,497121.647,315751.46
503,497127.849,315752.011
503,497127.743,315753.206
503,497130.471,315753.482
503,497130.58,315752.253
503,497136.404,315752.77
503,497136.297,315753.97
503,497139.402,315754.241
503,497139.242,315756.339
503,497138.645,315756.283
503,497138.332,315759.607
503,497137.123,315759.494
503,497136.854,315762.211
503,497138.078,315762.326
503,497137.766,315765.648
503,497138.363,315765.704
503,497138.055,315769.066
503,497146.732,315769.849
503,497147.286,315764.064
503,497147.883,315764.115
503,497148.198,315760.462
503,497147.601,315760.41
503,497148.178,315753.746
503,497142.899,315753.272
503,497143.543,315745.788
503,497142.278,315745.625
503,497142.667,315741.385
503,497135.806,315740.799
503,497135.442,315745.043
503,497133.309,315744.861
503,497133.671,315740.616
503,497126.868,315740.035
503,497126.506,315744.28
503,497124.359,315744.097
503,497124.722,315739.852
503,497117.851,315739.265
503,497117.476,315744.325
503,497116.1585,315744.244
503,497116.057,315745.384
503,497114.712,315745.266
503,497115.087,315741.022
503,497108.235,315740.417
503,497107.86,315744.66
503,497105.748,315744.474
503,497106.123,315740.23
503,497099.183,315739.617
503,497098.808,315743.86
503,497096.81,315743.684
503,497097.185,315739.44
503,497090.267,315738.829
503,497089.892,315743.072
503,497087.816,315742.889
503,497088.192,315738.645
503,497081.316,315738.038
503,497080.928,315742.291
503,497079.6775,315742.185
503,497078.973,315749.668
504,497075.1655,315792.819
504,497078.575,315793.184
504,497078.468,315794.4
504,497081.151,315794.649
504,497081.26,315793.42
504,497087.552,315793.976
504,497087.445,315795.19
504,497090.138,315795.439
504,497090.246,315794.213
504,497096.488,315794.764
504,497096.382,315795.959
504,497099.118,315796.215
504,497099.225,315795.005
504,497105.457,315795.555
504,497105.351,315796.756
504,497108.077,315796.993
504,497108.182,315795.795
504,497111.552,315796.093
504,497111.5375,315797.2555
504,497114.833,315797.592
504,497114.732,315798.75
504,497117.413,315799.033
504,497117.519,315797.826
504,497123.821,315798.376
504,497123.715,315799.593
504,497126.399,315799.813
504,497126.504,315798.61
504,497132.808,315799.16
504,497132.699,315800.403
504,497135.364,315800.629
504,497135.472,315799.392
504,497138.21,315799.631
504,497137.927,315802.896
504,497136.767,315802.795
504,497136.467,315805.475
504,497137.694,315805.582
504,497137.4,315808.958
504,497137.998,315809.043
504,497137.685,315812.378
504,497146.367,315813.262
504,497146.951,315807.529
504,497147.473,315807.568
504,497147.831,315803.945
504,497147.242,315803.877
504,497147.813,315797.149
504,497139.17,315796.277
504,497139.455,315792.1285
504,497138.282,315791.983
504,497138.603,315787.78
504,497131.739,315787.192
504,497131.411,315791.439
504,497129.252,315791.272
504,497129.613,315787.028
504,497122.747,315786.39
504,497122.407,315790.637
504,497120.288,315790.495
504,497120.636,315786.249
504,497113.809,315785.584
504,497113.395,315789.824
504,497112.052,315789.693
504,497112.324,315788.579
504,497110.85,315788.42
504,497111.308,315784.187
504,497104.378,315783.583
504,497104.014,315787.828
504,497101.908,315787.647
504,497102.282,315783.403
504,497095.407,315782.782
504,497095.029,315787.007
504,497092.949,315786.839
504,497093.329,315782.596
504,497086.454,315781.982
504,497086.106,315786.228
504,497084.071,315786.076
504,497084.387,315781.828
504,497077.501,315781.161
504,497077.145,315785.466
504,497075.7555,315785.424
504,497075.1655,315792.819
505,497074.873,315833.331
505,497078.206,315833.642
505,497078.106,315834.782
505,497080.849,315835.027
505,497080.949,315833.883
505,497087.208,315834.434
505,497087.106,315835.596
505,497089.781,315835.829
505,497089.883,315834.668
505,497096.158,315835.22
505,497096.054,315836.4
505,497098.774,315836.613
505,497098.876,315835.459
505,497102.217,315835.753
505,497101.8075,315839.8385
505,497105.263,315840.207
505,497105.158,315841.396
505,497107.846,315841.644
505,497107.952,315840.444
505,497114.215,315840.998
505,497114.111,315842.173
505,497116.824,315842.424
505,497116.929,315841.238
505,497123.174,315841.791
505,497123.072,315842.946
505,497125.809,315843.215
505,497125.914,315842.033
505,497132.172,315842.586
505,497132.066,315843.782
505,497134.757,315844.004
505,497134.861,315842.824
505,497141.127,315843.378
505,497141.023,315844.553
505,497143.737,315844.785
505,497143.869,315843.627
505,497147.2235,315843.7825
505,497147.813,315836.4865
505,497146.629,315836.249
505,497146.996,315831.993
505,497140.112,315831.389
505,497139.775,315835.636
505,497137.649,315835.467
505,497138.003,315831.222
505,497131.145,315830.621
505,497130.753,315834.863
505,497128.608,315834.655
505,497128.997,315830.413
505,497122.121,315829.819
505,497121.743,315834.062
505,497119.642,315833.869
505,497120.019,315829.626
505,497113.189,315829.04
505,497112.809,315833.283
505,497110.684,315833.084
505,497111.062,315828.841
505,497104.235,315828.259
505,497103.874,315832.504
505,497102.529,315832.389
505,497102.7905,315831.162
505,497101.314,315831.102
505,497101.982,315823.8
505,497095.107,315823.212
505,497094.731,315827.455
505,497092.617,315827.268
505,497092.997,315823.025
505,497086.115,315822.402
505,497085.749,315826.646
505,497083.678,315826.476
505,497084.028,315822.23
505,497077.15,315821.621
505,497076.77,315825.863
505,497075.4625,315825.759
505,497074.873,315833.331
506,497130.752,315961.521
506,497136.351,315962.486
506,497136.309,315962.731
506,497154.716,315965.92
506,497157.959,315947.116
506,497139.552,315943.927
506,497139.494,315944.264
506,497133.882,315943.296
506,497130.752,315961.521
507,497158.762,315962.54
507,497169.406,315964.36
507,497169.321,315964.852
507,497177.621,315966.287
507,497184.05,315929.271
507,497175.968,315927.857
507,497178.775,315912.188
507,497167.84,315910.31
507,497158.762,315962.54
508,497141.223,315941.763
508,497153.416,315943.996
508,497154.465,315937.752
508,497142.271,315935.519
508,497141.223,315941.763
509,497131.925,315926.345
509,497145.732,315928.957
509,497146.374,315925.739
509,497141.603,315924.84
509,497142.307,315920.899
509,497133.206,315919.173
509,497131.925,315926.345
510,497200.931,315906.822
510,497203.457,315912.275
510,497201.585,315913.165
510,497203.331,315916.84
510,497205.124,315915.989
510,497210.066,315926.141
510,497219.791,315921.486
510,497210.655,315902.168
510,497200.931,315906.822
511,496760.491,316094.414
511,496842.164,316102.148
511,496843.156,316091.987
511,496839.7295,316091.6565
511,496839.848,316090.426
511,496836.537,316090.064
511,496836.4135,316091.347
511,496833.3955,316091.046
511,496833.514,316089.817
511,496820.4125,316088.6165
511,496820.3,316089.7835
511,496817.281,316089.4925
511,496817.394,316088.322
511,496813.979,316088.006
511,496813.8675,316089.1635
511,496810.6915,316088.8575
511,496810.802,316087.712
511,496804.132,316087.027
511,496804.0195,316088.1945
511,496801.0005,316087.9035
511,496801.116,316086.708
511,496797.901,316086.398
511,496797.784,316087.613
511,496793.962,316087.245
511,496794.083,316085.989
511,496787.6235,316085.456
511,496787.5115,316086.623
511,496784.48,316086.3305
511,496784.591,316085.179
511,496781.341,316084.854
511,496781.229,316086.0175
511,496777.971,316085.703
511,496778.078,316084.591
511,496771.4975,316083.946
511,496771.3895,316085.069
511,496768.358,316084.7765
511,496768.399,316083.65
511,496765.044,316083.347
511,496764.939,316084.447
511,496761.253,316084.173
511,496760.491,316094.414
512,496853.035,316103.186
512,496934.708,316110.92
512,496935.7,316100.759
512,496932.2735,316100.4285
512,496932.392,316099.198
512,496929.081,316098.836
512,496928.9575,316100.119
512,496925.9395,316099.818
512,496926.058,316098.589
512,496912.9565,316097.3885
512,496912.844,316098.5555
512,496909.825,316098.2645
512,496909.938,316097.094
512,496906.523,316096.778
512,496906.4115,316097.9355
512,496903.2355,316097.6295
512,496903.346,316096.484
512,496896.676,316095.799
512,496896.5635,316096.9665
512,496893.543,316096.695
512,496893.66,316095.48
512,496890.445,316095.17
512,496890.328,316096.385
512,496886.506,316096.017
512,496886.627,316094.761
512,496880.168,316094.228
512,496880.0555,316095.395
512,496877.024,316095.1025
512,496877.1425,316093.8735
512,496873.885,316093.626
512,496873.773,316094.7895
512,496870.515,316094.475
512,496870.622,316093.363
512,496864.0415,316092.718
512,496863.9335,316093.841
